_dataset,actionability_score,activity_tags,address,aggregator_domain,ai_source_file,ai_source_kind,ai_source_record_id,candidate_id,candidate_status,capacity_max_detected,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,email_questions,evidence_text,fit_beyond_score,formal_completeness_score,formal_extraction_status,formal_scrape_checked_at,formal_scrape_content_type,geo_status,is_aggregator,last_seen_at,lat,lon,missing_formal_fields,name,observation_count,page_type,price_score,price_text,rental_decision_needed,rental_email_question,rental_negative_signals,rental_positive_signals,rental_possible_confidence,rental_possible_status,source_confidence,source_domain,source_reliability,source_url,space_tags,specific_rental_page_url,website
candidate,75,,,,ai_classify_retry_chunk_2.jsonl,single,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,to_contact,0,,multi venue listing,,0.75,,,cci_seine_et_marne_serris_,77,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.","address, capacity, city, email, phone, postal_code, price","Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",75,1/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price",CCI Seine-et-Marne Serris,1,multi_venue_listing,0,,no,,,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",0.85,possible,0.75,seineetmarne.cci.fr,S4,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf
candidate,88,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,venue_venue_seineetmarne.cci.fr_telecharger notre brochure__x0_e8838d49c6,to_contact,0,218 personnes,multi venue listing,Serris,0.65,,06 59 87 52 30; 06 59 85 82 45 — djemila.gare@seineetmarne.cci.fr; fsabiaux@seineetmarne.cci.fr,cci_seine_et_marne_amphith_tre_serris,77,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",postal_code,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",88,7/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,postal_code,CCI Seine-et-Marne - Amphithéâtre,1,multi_venue_listing,0,1 300 € HT demi-journée; 1 950 € HT journée; 1 475 € HT soirée,no,,,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",0.85,possible,0.65,seineetmarne.cci.fr,S4,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf
candidate,88,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,venue_venue_seineetmarne.cci.fr_telecharger notre brochure__x1_46b89bcb83,to_contact,0,12-50 personnes,multi venue listing,Serris,0.65,,06 59 87 52 30; 06 59 85 82 45 — djemila.gare@seineetmarne.cci.fr; fsabiaux@seineetmarne.cci.fr,cci_seine_et_marne_salles_de_r_union_serris,77,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",postal_code,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",88,7/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,postal_code,CCI Seine-et-Marne - Salles de réunion,1,multi_venue_listing,0,475 € HT demi-journée; 710 € HT journée; 525 € HT soirée,no,,,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",0.85,possible,0.65,seineetmarne.cci.fr,S4,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf
candidate,88,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,venue_venue_seineetmarne.cci.fr_telecharger notre brochure__x2_0da57b5165,to_contact,0,12 personnes,multi venue listing,Serris,0.65,,06 59 87 52 30; 06 59 85 82 45 — djemila.gare@seineetmarne.cci.fr; fsabiaux@seineetmarne.cci.fr,cci_seine_et_marne_espace_collaboratif_serris,77,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",postal_code,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",88,7/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,postal_code,CCI Seine-et-Marne - Espace collaboratif,1,multi_venue_listing,0,235 € HT demi-journée; 350 € HT journée; 260 € HT soirée,no,,,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",0.85,possible,0.65,seineetmarne.cci.fr,S4,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf
candidate,88,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_telecharger notre brochure_,venue_venue_seineetmarne.cci.fr_telecharger notre brochure__x3_de72c41b9c,to_contact,0,100 personnes,multi venue listing,Serris,0.65,,06 59 87 52 30; 06 59 85 82 45 — djemila.gare@seineetmarne.cci.fr; fsabiaux@seineetmarne.cci.fr,cci_seine_et_marne_hall_ext_rieurs_serris,77,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",postal_code,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",88,7/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,postal_code,CCI Seine-et-Marne - Hall & extérieurs,1,multi_venue_listing,0,Hall 1 150 € HT journée; extérieurs 2 € HT/m²/jour,no,,,"Brochure PDF officielle de location de salles CCI à Serris avec espaces, contacts, capacités et tarifs.",0.85,possible,0.65,seineetmarne.cci.fr,S4,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf
candidate,80,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_contacteznous pour reserver_,venue_venue_seineetmarne.cci.fr_contacteznous pour reserver__x1_fdf5bf8387,to_contact,0,jusqu’à 50 places,venue with rental page,Serris,0.65,,,cci_seine_et_marne_salles_partenaires_a_b_serris,77,Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,"email, phone, postal_code",Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,80,5/8,ai_adaptive_extracted,2026-06-20,venue_with_rental_page,in_scope,no,2026-06-20,48.837035,2.795776,"email, phone, postal_code",CCI Seine-et-Marne - Salles partenaires A & B,1,venue_with_rental_page,0,710 € HT journée; 475 € HT demi-journée,no,,,Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,0.85,possible,0.65,seineetmarne.cci.fr,S3,https://www.seineetmarne.cci.fr/location-de-salles-serris,,https://www.seineetmarne.cci.fr/location-de-salles-serris,https://www.seineetmarne.cci.fr/location-de-salles-serris
candidate,75,,Serris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_seineetmarne.cci.fr_contacteznous pour reserver_,venue_venue_seineetmarne.cci.fr_contacteznous pour reserver__x3_4525b36c61,to_contact,0,,venue with rental page,Serris,0.65,,,cci_seine_et_marne_hall_d_accueil_ext_rieurs_serris,77,Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,"capacity, email, phone, postal_code",Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,75,4/8,ai_adaptive_extracted,2026-06-20,venue_with_rental_page,in_scope,no,2026-06-20,48.837035,2.795776,"capacity, email, phone, postal_code",CCI Seine-et-Marne - Hall d’accueil & extérieurs,1,venue_with_rental_page,0,Hall 1 150 € HT journée; extérieurs 2 € HT/m²/jour,no,,,Page officielle CCI dédiée à la location de salles à Serris avec tarifs et capacités.,0.85,possible,0.65,seineetmarne.cci.fr,S3,https://www.seineetmarne.cci.fr/location-de-salles-serris,,https://www.seineetmarne.cci.fr/location-de-salles-serris,https://www.seineetmarne.cci.fr/location-de-salles-serris
candidate,55,,,,ai_classify_retry_chunk_2.jsonl,single,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28_,new,0,,multi venue listing,,0.75,,,location_de_salles_et_r_ception_restaurants_val_de_marne_,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"address, capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,55,0/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price, rental_page_url",Location de salles et réception - restaurants Val-de-Marne,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.75,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Paris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x0_09ebc84cfa,new,0,,multi venue listing,Paris,0.65,,,canauxrama_paris,75,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Canauxrama,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x1_6832e84ddd,new,0,,multi venue listing,,0.65,,,le_saint_charles_,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,1/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price, rental_page_url",Le Saint Charles,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x2_af90239e84,new,0,,multi venue listing,,0.65,,,l_ecu_de_france_,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,1/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price, rental_page_url",L’Ecu de France,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Nogent-sur-Marne,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x3_8559534d49,new,0,,multi venue listing,Nogent-sur-Marne,0.65,,,h_tel_du_port_ex_nogentel_nogent_sur_marne,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Hôtel du Port - ex Nogentel,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Paris,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x4_64641e7d49,new,0,,multi venue listing,Paris,0.65,,,petit_bain_paris,75,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Petit Bain,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Joinville-le-Pont,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x5_47c12a24c7,new,0,,multi venue listing,Joinville-le-Pont,0.65,,,bodega_feria_joinville_le_pont,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Bodega Feria,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Créteil,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x6_8401f20178,new,0,,multi venue listing,Créteil,0.65,,,novotel_cr_teil_le_lac_cr_teil,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Novotel Créteil Le Lac,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,50,,Saint-Maur-Créteil,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_restaurant 28_,venue_venue_tourisme-valdemarne.com_restaurant 28__x7_685397af19,new,0,,multi venue listing,Saint-Maur-Créteil,0.65,,,le_gourmet_saint_maur_cr_teil,94,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Le Gourmet,1,multi_venue_listing,0,,yes,Catalogue touristique filtré restaurants avec plusieurs lieux de réception mais sans détails complets dans l’extrait.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/
candidate,55,,,,ai_classify_retry_chunk_2.jsonl,single,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21_,new,0,,multi venue listing,,0.75,,,location_de_salles_et_r_ception_animations_musicales_val_de_marne_,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"address, capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,55,0/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price, rental_page_url",Location de salles et réception - animations musicales Val-de-Marne,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.75,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
candidate,50,,,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21__x0_bb11266a2b,new,0,,multi venue listing,,0.65,,,bateau_le_francilien_au_fil_de_l_eau_,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,50,1/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price, rental_page_url",Bateau Le Francilien - Au Fil de l’Eau,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
candidate,50,,Vitry-sur-Seine,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21__x1_15941a2135,new,0,,multi venue listing,Vitry-sur-Seine,0.65,,,le_kilowatt_vitry_sur_seine,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",Le Kilowatt,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
candidate,50,,Kremlin-Bicêtre,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21__x3_9c4f61230b,new,0,,multi venue listing,Kremlin-Bicêtre,0.65,,,la_maison_fantastique_kremlin_bic_tre,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",La Maison Fantastique,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
candidate,50,,,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21__x4_05a385c36f,new,0,,multi venue listing,,0.65,,,pavillon_des_lions_,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"capacity, city, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,50,1/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price, rental_page_url",Pavillon des Lions,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
candidate,50,,Villeneuve-Saint-Georges,,ai_classify_retry_chunk_2.jsonl,extracted_from_listing,venue_venue_tourisme-valdemarne.com_animations musicales 21_,venue_venue_tourisme-valdemarne.com_animations musicales 21__x5_eec61f0b65,new,0,,multi venue listing,Villeneuve-Saint-Georges,0.65,,,la_guinguette_auvergnate_villeneuve_saint_georges,94,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,"capacity, email, phone, postal_code, price, rental_page_url",Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,50,2/8,ai_adaptive_extracted,2026-06-20,multi_venue_listing,in_scope,no,2026-06-20,,,"capacity, email, phone, postal_code, price, rental_page_url",La Guinguette Auvergnate,1,multi_venue_listing,0,,yes,Catalogue filtré de lieux de réception avec animations musicales; liste d’offres sans coordonnées ni tarifs détaillés.,,,0.55,unclear,0.65,tourisme-valdemarne.com,S3,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,,,https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/
